account_id,customer_id,product_id,location_id,open_date_id,close_date_id,account_status,current_balance,credit_limit,original_amount,relationship_manager_id,overdraft_limit,last_activity_date
2212,677,4,4,20200717,,Active,93027.85,,,30,,2020-09-17
2213,677,6,3,20220707,,Active,3575.22,25000.0,,6,,2022-11-04
2214,678,1,14,20220705,,Active,7886.83,,,35,500.0,2023-05-03
2215,678,8,22,20231114,20231125.0,Closed,714846.89,,764961.63,34,,2023-12-12
2216,678,6,13,20230916,,Active,6371.88,50000.0,,92,,2023-10-28
2217,678,2,43,20220316,,Active,45644.46,,,14,,2022-07-31
2218,679,1,9,20191211,,Active,37708.45,,,17,500.0,2023-11-18
2219,679,7,10,20171116,,Active,8068.24,,14096.19,10,,2019-09-29
2220,679,2,30,20221129,,Active,10423.21,,,4,,2023-02-27
2221,679,6,3,20231205,,Active,2758.06,5000.0,,28,,2023-12-26
2222,680,1,13,20230513,,Active,31008.94,,,5,500.0,2023-08-09
2223,680,10,33,20190509,,Active,0.0,,,59,,2022-05-06
2224,680,8,37,20220920,,Active,265316.24,,474392.13,48,,2023-05-16
2225,680,2,44,20220128,,Active,30777.86,,,88,,2022-04-10
2226,681,1,16,20200930,,Active,31259.96,,,16,500.0,2021-08-26
2227,681,10,3,20180904,,Active,0.0,,,83,,2023-08-19
2228,681,7,47,20200810,,Active,11565.37,,26278.08,92,,2021-11-06
2229,681,4,27,20210720,,Active,185341.23,,,100,,2022-01-22
2230,681,6,48,20200122,,Active,6860.42,25000.0,,13,,2021-05-22
2231,682,1,39,20220213,,Active,46728.37,,,45,500.0,2022-03-04
2232,682,2,11,20230515,,Active,39238.06,,,16,,2023-07-30
2233,683,1,8,20210401,,Active,19945.78,,,43,500.0,2022-09-28
2234,683,7,44,20220612,,Active,15210.93,,22578.66,44,,2022-10-17
2235,684,1,9,20231224,20231230.0,Closed,49869.37,,,78,500.0,2023-12-28
2236,684,3,34,20230506,,Active,107743.38,,,9,,2023-08-25
2237,684,5,14,20230209,20230416.0,Closed,34541.71,,,71,,2023-09-29
2238,684,4,12,20210602,,Active,65576.13,,,33,,2022-07-02
2239,685,1,23,20190709,,Active,17948.9,,,6,500.0,2020-04-10
2240,685,8,34,20200919,,Active,327412.6,,523536.0,43,,2023-09-18
2241,685,7,41,20190202,,Active,37436.97,,43511.13,100,,2023-07-17
2242,686,1,36,20191223,20221124.0,Closed,12091.36,,,61,500.0,2022-10-12
2243,686,2,39,20210120,,Active,27040.04,,,75,,2021-03-20
2244,686,8,20,20181108,,Active,739158.05,,821570.98,99,,2023-04-10
2245,686,6,10,20201224,,Active,276.92,1000.0,,50,,2020-12-28
2246,687,1,44,20210531,,Active,2518.66,,,83,500.0,2022-04-04
2247,687,2,34,20220109,,Active,48798.41,,,74,,2022-03-26
2248,687,7,50,20210209,,Active,1352.54,,13429.67,64,,2021-08-16
2249,688,1,6,20210117,,Active,44804.76,,,43,500.0,2022-11-28
2250,688,5,38,20181114,,Active,33395.91,,,29,,2019-03-21
2251,688,2,30,20220211,,Active,47678.37,,,58,,2023-11-02
2252,689,1,23,20210725,,Active,28955.71,,,30,500.0,2023-10-11
2253,689,4,50,20230603,,Active,21124.28,,,19,,2023-12-01
2254,690,1,16,20201109,,Active,11095.61,,,18,500.0,2022-04-08
2255,690,9,17,20210326,,Active,50458.7,180015.98,,99,,2021-10-03
2256,690,3,2,20200505,,Active,197063.06,,,39,,2022-06-10
2257,690,8,12,20211208,,Active,456486.71,,622436.72,18,,2023-06-25
2258,690,10,43,20220829,,Active,0.0,,,15,,2023-01-06
2259,691,1,42,20230117,,Active,13650.7,,,66,500.0,2023-08-03
2260,691,7,49,20220617,,Active,3653.31,,5692.14,53,,2023-04-04
2261,692,1,1,20231009,,Active,4771.15,,,64,500.0,2023-12-21
2262,692,2,32,20200710,,Active,44512.18,,,87,,2021-01-05
2263,692,3,15,20221109,,Active,149010.27,,,2,,2023-05-06
2264,692,5,22,20221012,,Active,127198.56,,,13,,2023-05-08
2265,693,1,4,20180228,,Active,24721.46,,,40,500.0,2023-10-23
2266,693,8,20,20220111,20220201.0,Closed,794394.59,,834823.99,2,,2023-07-10
2267,693,2,7,20180818,,Active,46224.17,,,21,,2019-01-08
2268,693,5,28,20190302,20201031.0,Closed,111595.71,,,91,,2020-03-24
2269,694,1,3,20210401,20220215.0,Closed,16922.1,,,11,500.0,2023-06-23
2270,694,5,16,20200401,,Active,4151.84,,,11,,2020-04-27
2271,694,6,35,20190523,,Active,10255.7,15000.0,,55,,2019-06-29
2272,694,3,25,20211201,,Active,88287.48,,,38,,2023-03-08
2273,694,10,40,20210518,,Active,0.0,,,65,,2023-08-19
2274,695,1,3,20230314,,Active,49931.45,,,73,500.0,2023-03-31
2275,695,5,27,20170527,,Active,149067.92,,,65,,2018-12-23
2276,695,8,38,20220602,,Active,361024.98,,390595.94,85,,2023-09-12
2277,695,3,31,20200926,,Active,137871.48,,,5,,2020-10-04
2278,696,1,31,20231125,,Active,46409.16,,,8,500.0,2023-12-04
2279,696,6,45,20220215,,Active,2862.98,25000.0,,30,,2023-10-29
2280,697,1,15,20210911,,Active,26954.31,,,12,500.0,2022-10-17
2281,697,4,25,20211230,,Active,138274.08,,,36,,2022-09-22
2282,697,6,34,20220828,,Active,1008.49,50000.0,,94,,2023-05-15
2283,697,8,13,20210710,,Active,214068.05,,341357.72,80,,2023-10-13
2284,698,1,44,20201219,,Active,33603.68,,,63,500.0,2021-08-21
2285,698,8,17,20230326,,Active,256574.64,,348513.89,76,,2023-12-23
2286,698,6,42,20210917,,Active,1057.79,2500.0,,12,,2023-12-20
2287,699,1,5,20210308,,Active,46335.24,,,67,500.0,2022-12-12
2288,699,4,19,20201125,,Active,123254.2,,,52,,2022-05-25
2289,699,6,10,20210425,20211017.0,Closed,4119.43,10000.0,,58,,2022-06-05
2290,700,1,27,20230108,,Active,36098.27,,,80,500.0,2023-06-08
2291,700,7,28,20231013,,Active,11597.33,,28572.93,95,,2023-12-07
2292,700,2,15,20210717,,Active,10064.99,,,81,,2023-05-22
2293,701,1,12,20210812,,Active,46545.39,,,41,500.0,2022-07-23
2294,701,3,39,20170712,,Active,34676.02,,,57,,2021-09-20
2295,701,4,20,20190314,,Active,87729.27,,,94,,2023-08-29
2296,701,8,19,20221121,,Active,312240.47,,497319.38,19,,2023-04-07
2297,702,1,26,20210728,,Active,3609.65,,,8,500.0,2022-09-05
2298,702,8,47,20210709,,Active,254801.21,,496895.27,4,,2022-04-10
2299,702,7,25,20200206,,Active,15372.36,,18750.94,89,,2022-03-26
2300,702,5,50,20220329,20230306.0,Closed,183538.6,,,92,,2023-06-01
2301,703,1,19,20211123,,Active,10567.55,,,62,500.0,2023-03-10
2302,703,5,39,20210817,,Active,158852.85,,,29,,2023-01-31
2303,703,9,12,20230421,,Active,105657.9,231961.64,,40,,2023-11-06
2304,704,1,45,20200130,,Active,15663.55,,,10,500.0,2023-07-03
2305,704,4,32,20200310,,Active,108223.44,,,82,,2023-10-03
2306,704,6,49,20221230,,Active,3709.32,50000.0,,95,,2023-11-01
2307,704,3,7,20230113,,Active,85905.54,,,21,,2023-06-13
2308,705,1,19,20220301,,Active,28405.3,,,85,500.0,2022-09-10
2309,705,10,33,20210903,,Active,0.0,,,10,,2023-05-24
2310,705,9,46,20230303,,Active,4150.79,223256.15,,71,,2023-05-05
2311,706,1,47,20230919,,Active,48191.0,,,2,500.0,2023-11-07
2312,706,9,13,20211117,,Active,12592.44,59204.25,,19,,2022-01-18
2313,707,1,5,20210510,,Active,13379.61,,,4,500.0,2021-12-17
2314,707,10,11,20210819,,Active,0.0,,,36,,2022-10-11
2315,707,8,26,20210831,,Active,783371.4,,1142197.14,79,,2023-07-30
2316,708,1,5,20210507,,Active,44639.27,,,24,500.0,2021-05-26
2317,708,10,17,20190721,20200324.0,Closed,0.0,,,15,,2019-12-31
2318,709,1,49,20161002,,Active,25108.47,,,39,500.0,2018-09-21
2319,709,4,8,20170616,,Active,97208.99,,,54,,2021-03-19
2320,709,2,9,20200412,,Active,18828.85,,,3,,2020-07-02
2321,710,1,2,20221222,,Active,24629.78,,,52,500.0,2023-05-24
2322,710,4,36,20220309,,Active,49578.71,,,10,,2023-07-12
2323,710,5,38,20220726,,Active,94972.6,,,43,,2023-10-22
2324,710,3,13,20221224,,Active,138220.83,,,42,,2023-07-01
2325,711,1,38,20220909,,Active,3486.55,,,3,500.0,2023-12-11
2326,711,5,37,20210822,,Active,109444.7,,,54,,2022-06-30
2327,711,7,24,20211010,,Active,22987.23,,29809.34,18,,2022-09-05
2328,712,1,21,20230927,,Active,2952.91,,,12,500.0,2023-10-21
2329,712,2,47,20200620,,Active,47435.13,,,52,,2022-09-09
2330,712,7,36,20180927,,Active,4338.12,,39385.11,66,,2023-02-21
2331,713,1,14,20230212,,Active,32101.9,,,75,500.0,2023-06-18
2332,713,7,34,20230826,,Active,5782.4,,34382.63,81,,2023-09-24
2333,714,1,4,20201228,,Active,41344.26,,,22,500.0,2023-01-07
2334,714,4,48,20220116,,Active,82929.83,,,50,,2023-09-15
2335,714,10,43,20210704,,Active,0.0,,,6,,2023-05-31
2336,715,1,12,20200719,,Active,47024.56,,,68,500.0,2020-07-24
2337,715,10,6,20231027,,Active,0.0,,,33,,2023-12-14
2338,716,1,7,20171005,,Active,29514.91,,,92,500.0,2019-10-28
2339,716,8,24,20171019,,Active,269230.91,,310389.4,34,,2023-11-28
2340,716,7,25,20210323,,Active,7477.06,,29856.72,12,,2023-10-27
2341,716,5,16,20190330,,Active,14719.73,,,72,,2023-01-08
2342,717,1,20,20210623,,Active,42436.56,,,37,500.0,2023-03-04
2343,717,8,15,20200223,,Active,403785.93,,482740.57,7,,2022-08-23
2344,717,10,42,20200210,,Active,0.0,,,19,,2020-03-07
2345,718,1,28,20230418,,Active,40085.51,,,94,500.0,2023-09-09
2346,718,9,23,20231124,,Active,25376.16,66131.39,,52,,2023-12-02
2347,718,6,1,20200611,,Active,625.79,1000.0,,77,,2020-12-25
2348,719,1,27,20200221,,Active,42481.27,,,4,500.0,2021-01-01
2349,719,6,31,20200411,,Active,17008.38,25000.0,,70,,2023-08-05
2350,719,2,25,20190529,,Active,47513.98,,,13,,2020-05-11
2351,719,4,41,20211105,,Active,57568.95,,,61,,2022-05-31
2352,719,5,35,20210825,,Active,91042.34,,,93,,2023-03-22
2353,720,1,45,20210717,,Active,36562.08,,,18,500.0,2023-03-19
2354,720,9,8,20230926,,Active,27881.39,275626.14,,76,,2023-12-08
2355,721,1,10,20160906,,Active,39776.18,,,14,500.0,2021-11-19
2356,721,8,21,20180829,,Active,873935.49,,1074752.39,72,,2019-01-09
2357,721,6,18,20180105,,Active,9556.65,25000.0,,26,,2022-09-20
2358,721,5,19,20180202,,Active,85319.34,,,39,,2018-11-17
2359,722,1,7,20220927,,Active,26173.35,,,39,500.0,2023-02-08
2360,722,10,37,20180928,,Active,0.0,,,46,,2021-02-07
2361,722,2,47,20200408,,Active,47371.12,,,59,,2022-10-27
2362,722,7,28,20201028,,Active,16416.47,,43910.82,92,,2021-07-05
2363,723,1,28,20200914,,Active,17254.14,,,11,500.0,2023-09-21
2364,723,9,41,20171218,,Active,27363.78,55334.06,,30,,2022-12-01
2365,723,4,26,20230701,,Active,156856.47,,,28,,2023-08-29
2366,724,1,19,20210303,,Active,38861.37,,,100,500.0,2021-03-15
2367,724,3,50,20200725,,Active,42022.39,,,74,,2023-11-12
2368,724,8,25,20181012,,Active,597764.88,,723425.4,47,,2019-02-15
2369,725,1,35,20190917,,Active,25025.84,,,11,500.0,2023-08-11
2370,725,8,18,20230513,,Active,659081.97,,682350.22,5,,2023-10-29
2371,725,6,37,20210518,,Active,689.86,1000.0,,82,,2022-09-26
2372,726,1,14,20210612,,Active,15871.7,,,37,500.0,2022-09-10
2373,726,7,8,20210228,,Active,1067.44,,7630.52,5,,2023-06-02
2374,726,3,12,20230821,,Active,177389.35,,,56,,2023-10-29
2375,726,2,27,20211120,,Active,31070.02,,,62,,2022-03-20
2376,727,1,16,20230709,,Active,25266.13,,,28,500.0,2023-09-24
2377,727,9,14,20221025,,Active,47911.72,252645.05,,63,,2023-12-26
2378,728,1,13,20200118,,Active,8798.61,,,54,500.0,2023-09-23
2379,728,8,3,20170912,,Active,987719.9,,1145714.24,6,,2022-06-03
2380,729,1,24,20211218,,Active,22987.4,,,55,500.0,2022-12-13
2381,729,10,41,20200504,,Active,0.0,,,39,,2021-07-08
2382,729,9,5,20231013,,Active,80824.17,167171.08,,21,,2023-11-28
2383,730,1,17,20230116,,Active,37436.22,,,88,500.0,2023-09-20
2384,730,10,6,20190908,,Active,0.0,,,49,,2021-09-04
2385,730,5,44,20210702,,Active,6423.86,,,14,,2023-04-07
2386,730,7,44,20190328,,Active,3091.48,,5052.04,51,,2023-04-29
2387,731,1,17,20200111,,Active,2598.88,,,42,500.0,2022-01-09
2388,731,4,33,20190605,,Active,139290.56,,,52,,2023-05-07
2389,731,7,10,20170115,,Active,24400.12,,41019.14,20,,2020-05-15
2390,732,1,47,20220306,,Active,39739.74,,,87,500.0,2023-04-26
2391,732,2,29,20230109,,Active,23968.14,,,40,,2023-07-08
2392,732,10,20,20220428,,Active,0.0,,,35,,2022-07-09
2393,732,8,1,20210726,,Active,190528.78,,256208.29,27,,2023-10-16
2394,733,1,30,20181026,,Active,46510.16,,,23,500.0,2020-10-15
2395,733,4,18,20220429,20221216.0,Closed,100415.07,,,93,,2022-07-21
2396,733,2,31,20210203,,Active,26293.99,,,83,,2022-04-09
2397,733,7,43,20180206,,Active,35779.24,,48161.79,72,,2019-10-14
2398,733,5,25,20231204,,Active,98299.69,,,19,,2023-12-14
2399,734,1,3,20231122,,Active,7427.21,,,34,500.0,2023-12-04
2400,734,8,26,20200319,,Active,330373.23,,542965.18,47,,2022-01-12
2401,735,1,7,20230306,,Active,31648.34,,,53,500.0,2023-10-01
2402,735,10,23,20220612,,Active,0.0,,,70,,2023-12-02
2403,735,2,15,20220727,,Active,5178.28,,,55,,2023-02-23
2404,735,7,10,20230908,,Active,8555.32,,36612.49,5,,2023-10-12
2405,736,1,2,20200925,,Active,11956.82,,,91,500.0,2020-11-08
2406,736,3,37,20220417,,Active,5874.29,,,49,,2022-06-21
2407,736,2,17,20220405,,Active,30153.83,,,63,,2023-06-13
2408,737,1,49,20221128,,Active,19886.67,,,87,500.0,2023-06-21
2409,737,6,45,20160511,,Active,1527.23,15000.0,,57,,2019-10-08
2410,737,3,30,20201120,,Active,198185.64,,,73,,2021-01-09
2411,738,1,43,20211212,,Active,39929.72,,,60,500.0,2021-12-13
2412,738,6,25,20210331,,Active,3004.71,10000.0,,12,,2022-10-19
2413,738,5,12,20211128,,Active,120480.41,,,12,,2023-09-29
2414,738,4,16,20210924,,Active,197584.01,,,75,,2022-03-26
2415,739,1,25,20210925,,Active,29404.64,,,11,500.0,2023-07-21
2416,739,7,26,20220221,20220321.0,Closed,10203.05,,13744.32,44,,2022-10-20
2417,739,2,1,20231023,,Active,25163.86,,,72,,2023-12-25
2418,739,9,3,20230104,,Active,34418.73,144621.79,,89,,2023-06-11
2419,739,10,5,20220426,,Active,0.0,,,94,,2023-08-31
2420,740,1,44,20200419,,Active,26804.34,,,8,500.0,2022-10-07
2421,740,5,41,20180923,,Active,54846.84,,,66,,2021-08-22
2422,741,1,6,20190904,,Active,30088.82,,,77,500.0,2023-07-14
2423,741,9,3,20230326,,Active,3385.66,52452.81,,12,,2023-09-26
2424,742,1,6,20230223,,Active,11440.64,,,98,500.0,2023-03-23
2425,742,7,27,20220121,,Active,16939.47,,44476.67,63,,2022-07-11
2426,742,2,7,20221031,,Active,9369.78,,,21,,2023-07-23
2427,742,8,45,20231116,,Active,954420.19,,1123863.99,32,,2023-12-19
2428,742,4,8,20221212,,Active,103743.99,,,7,,2023-03-28
2429,743,1,39,20201128,,Active,29091.06,,,81,500.0,2022-11-25
2430,743,7,12,20210225,,Active,3796.94,,12182.46,89,,2022-07-20
2431,744,1,6,20200905,,Active,20058.33,,,45,500.0,2022-09-19
2432,744,6,9,20160816,,Active,1213.49,2500.0,,7,,2017-04-23
2433,744,10,32,20221123,,Active,0.0,,,50,,2023-03-24
2434,744,2,35,20170808,,Active,13944.54,,,50,,2018-06-05
2435,745,1,23,20181224,,Active,28084.6,,,44,500.0,2019-11-07
2436,745,5,15,20180212,,Active,24645.77,,,23,,2020-03-15
2437,746,1,4,20160729,,Active,18934.36,,,100,500.0,2020-09-02
2438,746,3,4,20160226,,Active,102837.45,,,68,,2023-07-14
2439,746,9,29,20190623,,Active,10709.08,188101.45,,66,,2021-01-27
2440,746,10,32,20221031,20231001.0,Closed,0.0,,,15,,2023-06-20
2441,747,1,29,20191006,,Active,35952.07,,,26,500.0,2020-10-02
2442,747,5,4,20181008,,Active,53762.37,,,89,,2023-06-04
2443,748,1,24,20230730,,Active,28478.71,,,75,500.0,2023-12-22
2444,748,9,12,20231205,,Active,41749.93,169544.32,,62,,2023-12-09
2445,748,2,11,20200422,,Active,37157.78,,,77,,2020-11-07
2446,748,7,37,20200621,20220901.0,Closed,7456.62,,16780.2,96,,2023-10-24
2447,748,3,5,20230331,,Active,151507.04,,,9,,2023-10-27
2448,749,1,12,20201201,,Active,24058.11,,,90,500.0,2022-01-07
2449,749,4,32,20220922,,Active,15194.33,,,12,,2022-10-14
2450,749,3,12,20191128,,Active,138376.22,,,64,,2021-07-20
2451,749,7,3,20190417,20230325.0,Closed,3848.32,,11522.73,22,,2020-03-17
2452,750,1,14,20220625,,Active,761.83,,,24,500.0,2023-10-17
2453,750,3,38,20211216,20231003.0,Closed,157197.91,,,12,,2023-04-03
2454,750,2,8,20230204,,Active,11395.75,,,74,,2023-04-23
2455,751,1,16,20190917,,Active,40078.42,,,12,500.0,2020-02-29
2456,751,6,39,20170221,,Active,15420.93,25000.0,,22,,2019-12-21
2457,751,3,15,20220722,,Active,96870.48,,,11,,2023-07-12
2458,752,1,12,20221021,,Active,26022.15,,,68,500.0,2023-10-11
2459,752,9,48,20230706,,Active,17390.92,165328.44,,6,,2023-10-27
2460,752,4,33,20220617,,Active,170829.15,,,61,,2023-06-21
2461,753,1,31,20220703,,Active,801.04,,,87,500.0,2023-03-28
2462,753,10,40,20230322,,Active,0.0,,,55,,2023-11-28
2463,753,2,30,20230420,,Active,35929.35,,,95,,2023-04-30
2464,753,7,24,20220529,20220609.0,Closed,23464.45,,44788.16,20,,2023-06-23
2465,754,1,20,20210929,,Active,16200.01,,,9,500.0,2022-12-21
2466,754,3,30,20230614,,Active,172462.82,,,81,,2023-07-13
2467,754,5,44,20220409,,Active,50802.79,,,83,,2023-11-15
2468,755,1,43,20231204,,Active,47278.09,,,29,500.0,2023-12-15
2469,755,3,12,20231010,,Active,51846.62,,,48,,2023-10-13
2470,755,7,22,20210220,,Active,29662.08,,34365.99,9,,2023-02-12
2471,756,1,7,20220623,,Active,31706.89,,,57,500.0,2022-07-17
2472,756,10,1,20210701,,Active,0.0,,,67,,2023-07-26
2473,757,1,41,20220817,,Active,30130.75,,,96,500.0,2022-10-27
2474,757,6,26,20231002,,Active,2359.78,5000.0,,90,,2023-11-29
2475,757,7,22,20230121,20230808.0,Closed,24837.45,,38545.52,33,,2023-09-14
2476,757,3,32,20230831,,Active,99684.72,,,43,,2023-10-05
2477,758,1,35,20190718,,Active,39715.53,,,29,500.0,2019-12-27
2478,758,10,9,20160417,,Active,0.0,,,36,,2018-10-31
2479,758,3,46,20200618,,Active,16858.96,,,15,,2022-06-12
2480,759,1,39,20231106,,Active,7642.56,,,67,500.0,2023-11-12
2481,759,3,17,20230503,,Active,158165.7,,,100,,2023-06-08
2482,760,1,45,20220320,,Active,4534.14,,,45,500.0,2023-10-27
2483,760,8,8,20230127,,Active,174346.55,,273275.54,92,,2023-10-13
2484,760,5,41,20210430,,Active,99205.7,,,35,,2021-06-12
2485,760,2,39,20220108,,Active,17125.52,,,89,,2023-08-22
2486,760,9,16,20230510,,Active,112517.25,257956.6,,96,,2023-11-30
2487,761,1,40,20160310,20230320.0,Closed,40158.51,,,2,500.0,2020-01-01
2488,761,8,19,20181001,,Active,746782.96,,853223.52,21,,2019-12-05
2489,762,1,8,20201105,,Active,46125.93,,,77,500.0,2021-01-23
2490,762,4,42,20200913,,Active,77162.08,,,38,,2023-10-09
2491,762,6,45,20210204,,Active,6386.57,10000.0,,75,,2022-01-07
2492,762,8,22,20210302,20221006.0,Closed,487948.57,,729047.84,69,,2022-02-03
2493,762,5,11,20220709,,Active,112431.09,,,93,,2023-11-09
2494,763,1,47,20190817,,Active,46397.28,,,47,500.0,2022-12-05
2495,763,5,8,20230121,,Active,195115.46,,,31,,2023-09-09
2496,763,7,27,20180919,,Active,5455.64,,8113.13,96,,2023-01-01
2497,764,1,27,20231002,,Active,9251.55,,,73,500.0,2023-11-11
2498,764,6,40,20220426,,Active,431.57,5000.0,,64,,2022-05-30
2499,764,5,43,20181219,,Active,158618.24,,,64,,2023-04-20
2500,765,1,15,20211106,,Active,2771.59,,,73,500.0,2022-03-29
2501,765,9,36,20201115,,Active,66278.44,264036.85,,87,,2023-07-23
2502,765,10,30,20200305,,Active,0.0,,,15,,2022-09-15
2503,765,8,27,20230601,,Active,650955.32,,924356.46,37,,2023-09-22
2504,766,1,17,20220723,,Active,8200.19,,,3,500.0,2023-06-12
2505,766,7,39,20230507,,Active,23252.05,,47496.39,52,,2023-10-11
2506,766,5,18,20220221,,Active,74822.68,,,40,,2022-06-23
2507,766,8,38,20181228,20190529.0,Closed,568478.59,,593057.76,94,,2020-07-25
2508,766,6,33,20230826,,Active,758.7,5000.0,,25,,2023-09-05
2509,767,1,2,20230210,,Active,47448.59,,,10,500.0,2023-10-28
2510,767,5,35,20220126,,Active,134043.43,,,63,,2023-01-27
2511,767,2,37,20220919,,Active,32575.05,,,70,,2022-10-11
2512,768,1,28,20220207,,Active,40534.05,,,81,500.0,2022-04-22
2513,768,2,11,20221111,,Active,22426.67,,,86,,2023-06-11
2514,768,4,8,20221023,,Active,86335.32,,,53,,2023-03-01
2515,768,10,5,20230728,,Active,0.0,,,70,,2023-10-17
2516,769,1,47,20230822,,Active,41423.03,,,97,500.0,2023-12-28
2517,769,3,44,20210930,,Active,169620.08,,,35,,2023-10-12
2518,769,10,45,20201204,,Active,0.0,,,53,,2021-09-27
2519,769,8,24,20190731,,Active,590518.51,,1145757.23,96,,2023-09-24
2520,770,1,16,20220206,,Active,45425.52,,,46,500.0,2023-06-15
2521,770,10,8,20180205,20191216.0,Closed,0.0,,,66,,2020-01-07
2522,770,6,19,20210108,,Active,2055.16,5000.0,,9,,2021-01-13
2523,770,2,34,20161108,,Active,9209.0,,,41,,2017-01-20
2524,770,4,15,20180303,,Active,171597.59,,,30,,2020-08-08
2525,771,1,47,20220114,,Active,7425.75,,,12,500.0,2022-04-13
2526,771,2,9,20221229,,Active,28729.18,,,14,,2023-04-22
2527,771,4,35,20210220,,Active,112068.2,,,74,,2022-10-30
2528,772,1,2,20190210,,Active,16194.41,,,20,500.0,2021-05-12
2529,772,2,23,20201023,,Active,30560.59,,,83,,2021-08-14
2530,773,1,27,20201225,,Active,31296.55,,,86,500.0,2021-02-12
2531,773,6,16,20160522,20180219.0,Closed,1319.45,5000.0,,28,,2019-09-04
2532,773,9,46,20201217,20221010.0,Closed,32841.72,113896.14,,58,,2021-03-29
2533,774,1,42,20210609,,Active,9954.11,,,50,500.0,2021-12-27
2534,774,10,18,20190901,,Active,0.0,,,42,,2020-10-04
2535,774,7,14,20220429,,Active,9967.44,,32472.12,62,,2022-12-28
2536,775,1,18,20180714,20210424.0,Closed,36453.3,,,59,500.0,2018-10-20
2537,775,5,10,20221213,,Active,133855.54,,,31,,2023-08-01
2538,775,2,24,20231217,,Active,32643.76,,,32,,2023-12-22
2539,776,1,6,20231025,,Active,40391.88,,,76,500.0,2023-12-04
2540,776,2,7,20220115,,Active,37625.82,,,12,,2022-06-19
2541,776,3,4,20211104,,Active,69447.25,,,63,,2022-07-27
2542,776,9,47,20230424,,Active,47025.6,175671.2,,85,,2023-12-15
2543,777,1,42,20190804,,Active,41326.96,,,31,500.0,2021-07-18
2544,777,6,17,20210528,,Active,260.54,10000.0,,99,,2022-05-26
2545,777,8,49,20210703,,Active,611629.53,,840242.73,59,,2022-07-09
2546,778,1,21,20191225,,Active,12045.86,,,45,500.0,2021-07-01
2547,778,3,11,20200722,,Active,86174.97,,,17,,2021-07-12
2548,778,6,20,20150402,,Active,9287.57,15000.0,,59,,2020-02-03
2549,778,10,26,20200930,,Active,0.0,,,50,,2022-04-20
2550,779,1,50,20200721,,Active,45352.41,,,74,500.0,2022-07-30
2551,779,9,42,20180707,20201225.0,Closed,131913.21,287444.19,,20,,2022-04-02
2552,780,1,20,20180215,,Active,18502.74,,,13,500.0,2018-04-03
2553,780,5,40,20191229,,Active,173797.09,,,39,,2022-10-10
2554,780,7,39,20211006,20211019.0,Closed,9639.26,,18987.16,52,,2023-09-11
2555,781,1,43,20231112,,Active,18510.54,,,35,500.0,2023-12-20
2556,781,2,25,20180821,,Active,15763.5,,,96,,2019-10-03
2557,781,6,30,20220228,,Active,8657.32,15000.0,,47,,2023-12-19
2558,782,1,6,20221016,,Active,962.09,,,97,500.0,2023-05-22
2559,782,3,40,20170901,,Active,27567.22,,,4,,2018-09-13
2560,782,4,6,20191122,,Active,6045.74,,,46,,2021-08-10
2561,783,1,18,20221230,,Active,35939.49,,,22,500.0,2023-01-06
2562,783,8,9,20220622,20221220.0,Closed,192129.96,,347791.47,100,,2023-10-12
2563,784,1,2,20230119,,Active,8785.51,,,67,500.0,2023-05-04
2564,784,6,6,20230317,,Active,3377.32,5000.0,,87,,2023-09-10
2565,785,1,14,20230904,,Active,25652.34,,,37,500.0,2023-10-08
2566,785,7,10,20220321,,Active,32283.58,,37185.86,27,,2023-04-15
2567,785,9,32,20230605,20230820.0,Closed,25494.48,225719.35,,13,,2023-11-19
